curve,x,y
1:1 - circle/ellipse (delta = pi/4),0.014744112118491165,-0.6966042567852614
1:1 - circle/ellipse (delta = pi/4),0.0226065317956919,-0.6909408408367917
1:1 - circle/ellipse (delta = pi/4),0.030467553502801375,-0.685234697651857
1:1 - circle/ellipse (delta = pi/4),0.038326691120440216,-0.6794861800938489
1:1 - circle/ellipse (delta = pi/4),0.04618345864573966,-0.6736956436465571
1:1 - circle/ellipse (delta = pi/4),0.05403737022239292,-0.6678634463921885
1:1 - circle/ellipse (delta = pi/4),0.06188794017070636,-0.6619899489892185
1:1 - circle/ellipse (delta = pi/4),0.06973468301762649,-0.6560755146500937
1:1 - circle/ellipse (delta = pi/4),0.07757711352676736,-0.6501205091187667
1:1 - circle/ellipse (delta = pi/4),0.08541474672841462,-0.6441253006480806
1:1 - circle/ellipse (delta = pi/4),0.09324709794951297,-0.6380902599769985
1:1 - circle/ellipse (delta = pi/4),0.10107368284364415,-0.6320157603076728
1:1 - circle/ellipse (delta = pi/4),0.10889401742097148,-0.6259021772823716
1:1 - circle/ellipse (delta = pi/4),0.11670761807817559,-0.6197498889602453
1:1 - circle/ellipse (delta = pi/4),0.12451400162835742,-0.6135592757939489
1:1 - circle/ellipse (delta = pi/4),0.13231268533091545,-0.6073307206061178
1:1 - circle/ellipse (delta = pi/4),0.14010318692140422,-0.6010646085656894
1:1 - circle/ellipse (delta = pi/4),0.1478850246413501,-0.5947613271640898
1:1 - circle/ellipse (delta = pi/4),0.15565771726804895,-0.5884212661912671
1:1 - circle/ellipse (delta = pi/4),0.16342078414432207,-0.5820448177115891
1:1 - circle/ellipse (delta = pi/4),0.1711737452082369,-0.5756323760396003
1:1 - circle/ellipse (delta = pi/4),0.17891612102279983,-0.569184337715633
1:1 - circle/ellipse (delta = pi/4),0.18664743280559729,-0.5627011014812915
1:1 - circle/ellipse (delta = pi/4),0.19436720245841008,-0.5561830682547877
1:1 - circle/ellipse (delta = pi/4),0.20207495259677183,-0.5496306411061554
1:1 - circle/ellipse (delta = pi/4),0.20977020657949605,-0.5430442252323192
1:1 - circle/ellipse (delta = pi/4),0.2174524885381486,-0.5364242279320394
1:1 - circle/ellipse (delta = pi/4),0.22512132340647256,-0.5297710585807275
1:1 - circle/ellipse (delta = pi/4),0.23277623694977187,-0.5230851286051256
1:1 - circle/ellipse (delta = pi/4),0.24041675579423075,-0.5163668514578699
1:1 - circle/ellipse (delta = pi/4),0.24804240745619288,-0.5096166425919179
1:1 - circle/ellipse (delta = pi/4),0.25565272037137676,-0.5028349194348594
1:1 - circle/ellipse (delta = pi/4),0.26324722392403427,-0.4960221013631053
1:1 - circle/ellipse (delta = pi/4),0.2708254484760593,-0.48917860967594873
1:1 - circle/ellipse (delta = pi/4),0.27838692539602283,-0.4823048675695177
1:1 - circle/ellipse (delta = pi/4),0.2859311870881588,-0.4754013001106001
1:1 - circle/ellipse (delta = pi/4),0.29345776702127707,-0.4684683342103602
1:1 - circle/ellipse (delta = pi/4),0.3009661997576113,-0.4615063985979409
1:1 - circle/ellipse (delta = pi/4),0.30845602098160657,-0.4545159237939461
1:1 - circle/ellipse (delta = pi/4),0.315926767528626,-0.4474973420838241
1:1 - circle/ellipse (delta = pi/4),0.3233779774135981,-0.4404510874911295
1:1 - circle/ellipse (delta = pi/4),0.3308091898595833,-0.43337759575068624
1:1 - circle/ellipse (delta = pi/4),0.3382199453262652,-0.4262773042816444
1:1 - circle/ellipse (delta = pi/4),0.3456097855383743,-0.4191506521604249
1:1 - circle/ellipse (delta = pi/4),0.3529782535140205,-0.41199808009357386
1:1 - circle/ellipse (delta = pi/4),0.3603248935929595,-0.40482003039050307
1:1 - circle/ellipse (delta = pi/4),0.3676492514647633,-0.3976169469361445
1:1 - circle/ellipse (delta = pi/4),0.3749508741969207,-0.3903892751634952
1:1 - circle/ellipse (delta = pi/4),0.38222931026284346,-0.3831374620260743
1:1 - circle/ellipse (delta = pi/4),0.3894841095697862,-0.37586195597028643
1:1 - circle/ellipse (delta = pi/4),0.39671482348668513,-0.3685632069076843
1:1 - circle/ellipse (delta = pi/4),0.40392100487189486,-0.36124166618715303
1:1 - circle/ellipse (delta = pi/4),0.4111022081008448,-0.3538977865669935
1:1 - circle/ellipse (delta = pi/4),0.41825798909359385,-0.3465320221869266
1:1 - circle/ellipse (delta = pi/4),0.42538790534228943,-0.3391448285400117
1:1 - circle/ellipse (delta = pi/4),0.4324915159385377,-0.33173666244447414
1:1 - circle/ellipse (delta = pi/4),0.43956838160066225,-0.32430798201546207
1:1 - circle/ellipse (delta = pi/4),0.44661806470087484,-0.31685924663671133
1:1 - circle/ellipse (delta = pi/4),0.45364012929233527,-0.30939091693214016
1:1 - circle/ellipse (delta = pi/4),0.46063414113610784,-0.30190345473736685
1:1 - circle/ellipse (delta = pi/4),0.4675996677280198,-0.2943973230711444
1:1 - circle/ellipse (delta = pi/4),0.4745362783254007,-0.28687298610673473
1:1 - circle/ellipse (delta = pi/4),0.48144354397372474,-0.27933090914319836
1:1 - circle/ellipse (delta = pi/4),0.48832103753313466,-0.27177155857662333
1:1 - circle/ellipse (delta = pi/4),0.4951683337048533,-0.2641954018712864
1:1 - circle/ellipse (delta = pi/4),0.5019850090574893,-0.256602907530739
1:1 - circle/ellipse (delta = pi/4),0.5087706420532154,-0.24899454506884275
1:1 - circle/ellipse (delta = pi/4),0.5155248130738423,-0.24137078498072775
1:1 - circle/ellipse (delta = pi/4),0.5222471044467617,-0.23373209871370468
1:1 - circle/ellipse (delta = pi/4),0.5289371004707791,-0.22607895863810473
1:1 - circle/ellipse (delta = pi/4),0.5355943874418196,-0.2184118380180712
1:1 - circle/ellipse (delta = pi/4),0.5422185536785079,-0.21073121098229586
1:1 - circle/ellipse (delta = pi/4),0.5488091895476314,-0.20303755249469307
1:1 - circle/ellipse (delta = pi/4),0.5553658874894665,-0.19533133832503538
1:1 - circle/ellipse (delta = pi/4),0.561888242042986,-0.1876130450195262
1:1 - circle/ellipse (delta = pi/4),0.5683758498709314,-0.17988314987133316
1:1 - circle/ellipse (delta = pi/4),0.5748283097847513,-0.17214213089107533
1:1 - circle/ellipse (delta = pi/4),0.581245222769417,-0.16439046677725727
1:1 - circle/ellipse (delta = pi/4),0.587626192008091,-0.15662863688667372
1:1 - circle/ellipse (delta = pi/4),0.5939708229066704,-0.14885712120476033
1:1 - circle/ellipse (delta = pi/4),0.6002787231181871,-0.14107640031591456
1:1 - circle/ellipse (delta = pi/4),0.6065495025670672,-0.13328695537377913
1:1 - circle/ellipse (delta = pi/4),0.6127827734732586,-0.12548926807148192
1:1 - circle/ellipse (delta = pi/4),0.6189781503762047,-0.11768382061185527
1:1 - circle/ellipse (delta = pi/4),0.6251352501586868,-0.10987109567761098
1:1 - circle/ellipse (delta = pi/4),0.6312536920705124,-0.10205157640149408
1:1 - circle/ellipse (delta = pi/4),0.6373330977520599,-0.094225746336409
1:1 - circle/ellipse (delta = pi/4),0.6433730912576797,-0.08639408942551087
1:1 - circle/ellipse (delta = pi/4),0.6493732990789374,-0.07855708997228587
1:1 - circle/ellipse (delta = pi/4),0.6553333501677159,-0.07071523261059617
1:1 - circle/ellipse (delta = pi/4),0.6612528759591589,-0.06286900227471313
1:1 - circle/ellipse (delta = pi/4),0.6671315103944606,-0.05501888416933205
1:1 - circle/ellipse (delta = pi/4),0.6729688899435068,-0.04716536373956129
1:1 - circle/ellipse (delta = pi/4),0.6787646536273504,-0.03930892664090981
1:1 - circle/ellipse (delta = pi/4),0.6845184430405391,-0.031450058709247525
1:1 - circle/ellipse (delta = pi/4),0.6902299023732739,-0.0235892459307687
1:1 - circle/ellipse (delta = pi/4),0.6958986784334165,-0.015726974411932715
1:1 - circle/ellipse (delta = pi/4),0.7015244206683285,-0.007863730349406316
1:1 - circle/ellipse (delta = pi/4),0.7071067811865474,-2.4492935982947064e-16
1:2 - a figure eight,1.0,0.0
1:2 - a figure eight,0.999969080394485,0.015726974411932305
1:2 - a figure eight,0.9998763234899837,0.031450058709247844
1:2 - a figure eight,0.99972173502251,0.04716536373956145
1:2 - a figure eight,0.9995053245516928,0.06286900227471312
1:2 - a figure eight,0.999227105460185,0.0785570899722857
1:2 - a figure eight,0.9988870949528355,0.09422574633640868
1:2 - a figure eight,0.9984853140556258,0.10987109567761048
1:2 - a figure eight,0.9980217876143698,0.12548926807148214
1:2 - a figure eight,0.9974965442931767,0.14107640031591462
1:2 - a figure eight,0.9969096165726792,0.1566286368866736
1:2 - a figure eight,0.9962610407480245,0.17214213089107508
1:2 - a figure eight,0.9955508569266297,0.1876130450195258
1:2 - a figure eight,0.9947791090257022,0.20303755249469338
1:2 - a figure eight,0.9939458447695233,0.21841183801807135
1:2 - a figure eight,0.9930511156864972,0.23373209871370465
1:2 - a figure eight,0.9920949771059643,0.24899454506884255
1:2 - a figure eight,0.9910774881547801,0.264195401871286
1:2 - a figure eight,0.9899987117536587,0.27933090914319786
1:2 - a figure eight,0.9888587146132816,0.29439732307114463
1:2 - a figure eight,0.9876575672301724,0.3093909169321402
1:2 - a figure eight,0.9863953438823377,0.32430798201546196
1:2 - a figure eight,0.9850721226246736,0.33914482854001143
1:2 - a figure eight,0.9836879852841385,0.3538977865669931
1:2 - a figure eight,0.9822430174546936,0.36856320690768457
1:2 - a figure eight,0.9807373084920092,0.3831374620260744
1:2 - a figure eight,0.9791709515079401,0.39761694693614447
1:2 - a figure eight,0.9775440433647659,0.4119980800935737
1:2 - a figure eight,0.9758566846692027,0.42627730428164406
1:2 - a figure eight,0.9741089797661812,0.440451087491129
1:2 - a figure eight,0.9723010367323934,0.45451592379394634
1:2 - a figure eight,0.9704329673696103,0.4684683342103602
1:2 - a figure eight,0.9685048871977674,0.4823048675695175
1:2 - a figure eight,0.9665169154478213,0.4960221013631051
1:2 - a figure eight,0.9644691750543766,0.5096166425919174
1:2 - a figure eight,0.9623617926480836,0.5230851286051258
1:2 - a figure eight,0.9601948985478076,0.5364242279320394
1:2 - a figure eight,0.9579686267525703,0.5496306411061554
1:2 - a figure eight,0.9556831149332629,0.5627011014812913
1:2 - a figure eight,0.9533385044241331,0.5756323760395999
1:2 - a figure eight,0.9509349402140451,0.5884212661912667
1:2 - a figure eight,0.9484725709375132,0.6010646085656896
1:2 - a figure eight,0.9459515488655108,0.6135592757939489
1:2 - a figure eight,0.9433720298960537,0.6259021772823715
1:2 - a figure eight,0.9407341735445599,0.6380902599769983
1:2 - a figure eight,0.938038142933985,0.6501205091187664
1:2 - a figure eight,0.9352841047847349,0.6619899489892186
1:2 - a figure eight,0.9324722294043558,0.6736956436465572
1:2 - a figure eight,0.9296026906770029,0.685234697651857
1:2 - a figure eight,0.9266756660526868,0.6966042567852612
1:2 - a figure eight,0.9236913365363012,0.707801508751982
1:2 - a figure eight,0.9206498866764288,0.7188236838779294
1:2 - a figure eight,0.9175515045539293,0.7296680557947984
1:2 - a figure eight,0.9143963817703087,0.7403319421144453
1:2 - a figure eight,0.9111847134358705,0.7508127050923834
1:2 - a figure eight,0.9079166981576505,0.7611077522802381
1:2 - a figure eight,0.9045925380271355,0.7712145371669958
1:2 - a figure eight,0.9012124386077652,0.7811305598088923
1:2 - a figure eight,0.8977766089222207,0.7908533674477802
1:2 - a figure eight,0.894285261439499,0.8003805551178268
1:2 - a figure eight,0.8907386120617741,0.8097097662403896
1:2 - a figure eight,0.8871368801110451,0.8188386932069228
1:2 - a figure eight,0.8834802883155742,0.8277650779497717
1:2 - a figure eight,0.8797690627961134,0.836486712500712
1:2 - a figure eight,0.8760034330519203,0.8450014395370983
1:2 - a figure eight,0.8721836319465677,0.8533071529154829
1:2 - a figure eight,0.8683098956935419,0.8614017981925784
1:2 - a figure eight,0.8643824638416368,0.8692833731334294
1:2 - a figure eight,0.8604015792601393,0.8769499282066715
1:2 - a figure eight,0.8563674881238116,0.8843995670667543
1:2 - a figure eight,0.8522804398976661,0.8916304470230075
1:2 - a figure eight,0.8481406873215409,0.8986407794954365
1:2 - a figure eight,0.8439484863944691,0.9054288304571327
1:2 - a figure eight,0.8397040963588486,0.9119929208631907
1:2 - a figure eight,0.8354077796844107,0.9183314270660248
1:2 - a figure eight,0.8310598020519884,0.9244427812169831
1:2 - a figure eight,0.8266604323370882,0.9303254716541599
1:2 - a figure eight,0.8222099425932625,0.9359780432763097
1:2 - a figure eight,0.8177086080352857,0.941399097902771
1:2 - a figure eight,0.8131567070221356,0.9465872946193098
1:2 - a figure eight,0.8085545210397792,0.9515413501097999
1:2 - a figure eight,0.8039023346837667,0.9562600389736544
1:2 - a figure eight,0.799200435641632,0.9607421940289322
1:2 - a figure eight,0.7944491146751024,0.9649867066010441
1:2 - a figure eight,0.7896486656021178,0.9689925267969868
1:2 - a figure eight,0.7847993852786609,0.9727586637650372
1:2 - a figure eight,0.7799015735804018,0.9762841859398422
1:2 - a figure eight,0.7749555333841511,0.9795682212728449
1:2 - a figure eight,0.7699615705491325,0.9826099574479877
1:2 - a figure eight,0.7649199938980675,0.9854086420826416
1:2 - a figure eight,0.7598311151980787,0.9879635829137099
1:2 - a figure eight,0.7546952491414101,0.9902741479688623
1:2 - a figure eight,0.749512713325966,0.9923397657228542
1:2 - a figure eight,0.7442838282356729,0.9941599252388961
1:2 - a figure eight,0.7390089172206591,0.9957341762950345
1:2 - a figure eight,0.7336883064772601,0.9970621294955166
1:2 - a figure eight,0.7283223250278468,0.9981434563671079
1:2 - a figure eight,0.7229113047004778,0.9989778894403407
1:2 - a figure eight,0.7174555801083813,0.9995652223156747
1:2 - a figure eight,0.7119554886292617,0.9999053097145492
1:2 - a figure eight,0.7064113703844367,0.9999980675153191
1:2 - a figure eight,0.7008235682178047,0.9998434727740622
1:2 - a figure eight,0.6951924276746424,0.9994415637302546
1:2 - a figure eight,0.6895182969802386,0.9987924397973121
1:2 - a figure eight,0.6838015270183586,0.997896261538
1:2 - a figure eight,0.6780424713095465,0.9967532506247171
1:2 - a figure eight,0.6722414859892641,0.9953636897846647
1:2 - a figure eight,0.666398929785866,0.9937279227299133
1:2 - a figure eight,0.6605151639984186,0.9918463540723838
1:2 - a figure eight,0.654590552474356,0.989719449223766
1:2 - a figure eight,0.6486254615869806,0.9873477342803976
1:2 - a figure eight,0.642620260212807,0.9847317958931325
1:2 - a figure eight,0.6365753197087491,0.981872281122231
1:2 - a figure eight,0.6304910138891598,0.9787698972773076
1:2 - a figure eight,0.6243677190027097,0.9754254117423754
1:2 - a figure eight,0.6182058137091236,0.9718396517860322
1:2 - a figure eight,0.6120056790557636,0.9680135043568322
1:2 - a figure eight,0.6057676984540648,0.963947915863897
1:2 - a figure eight,0.5994922576558263,0.9596438919428187
1:2 - a figure eight,0.5931797447293553,0.9551024972069124
1:2 - a figure eight,0.5868305500354712,0.9503248549838812
1:2 - a figure eight,0.5804450662033646,0.9453121470379576
1:2 - a figure eight,0.5740236881063174,0.9400656132775906
1:2 - a figure eight,0.5675668128372856,0.9345865514487505
1:2 - a figure eight,0.5610748396843406,0.9288763168139275
1:2 - a figure eight,0.5545481701059807,0.9229363218169038
1:2 - a figure eight,0.547987207706303,0.9167680357333808
1:2 - a figure eight,0.5413923582100464,0.9103729843075496
1:2 - a figure eight,0.5347640294375006,0.9037527493746939
1:2 - a figure eight,0.5281026312792862,0.8969089684699173
1:2 - a figure eight,0.5214085756710114,0.8898433344230956
1:2 - a figure eight,0.5146822765677923,0.8825575949401481
1:2 - a figure eight,0.5079241499186591,0.8750535521707393
1:2 - a figure eight,0.501134613640832,0.867333062262511
1:2 - a figure eight,0.4943140875938768,0.8593980349019575
1:2 - a figure eight,0.4874629935537444,0.8512504328420613
1:2 - a figure eight,0.4805817551866839,0.8428922714167971
1:2 - a figure eight,0.47367079802304707,0.8343256180426357
1:2 - a figure eight,0.4667305494309729,0.8255525917071611
1:2 - a figure eight,0.45976143858995744,0.8165753624449317
1:2 - a figure eight,0.45276389646431825,0.8073961508007171
1:2 - a figure eight,0.44573835577653836,0.7980172272802396
1:2 - a figure eight,0.4386852509805114,0.7884409117885558
1:2 - a figure eight,0.4316050182346736,0.7786695730562241
1:2 - a figure eight,0.4244980953750307,0.7687056280533892
1:2 - a figure eight,0.4173649218880868,0.7585515413919389
1:2 - a figure eight,0.41020593888366125,0.7482098247158754
1:2 - a figure eight,0.40302158906761526,0.7376830360800498
1:2 - a figure eight,0.3958123167144732,0.726973779317423
1:2 - a figure eight,0.38857856763994947,0.7160847033949976
1:2 - a figure eight,0.3813207891733801,0.7050185017585882
1:2 - a figure eight,0.37403943013005797,0.6937779116665896
1:2 - a figure eight,0.36673494078348323,0.6823657135129089
1:2 - a figure eight,0.35940777283751285,0.6707847301392235
1:2 - a figure eight,0.3520583793984321,0.6590378261367467
1:2 - a figure eight,0.3446872149469332,0.6471279071376588
1:2 - a figure eight,0.337294735310009,0.635057919096393
1:2 - a figure eight,0.32988139763276936,0.6228308475609433
1:2 - a figure eight,0.32244766035016614,0.6104497169343797
1:2 - a figure eight,0.3149939831586484,0.597917589726754
1:2 - a figure eight,0.30752082698773325,0.5852375657975792
1:2 - a figure eight,0.300028653971501,0.5724127815890675
1:2 - a figure eight,0.2925179274200216,0.5594464093503244
1:2 - a figure eight,0.28498911179069786,0.5463416563526824
1:2 - a figure eight,0.27744267265954886,0.5331017640963716
1:2 - a figure eight,0.2698790766924169,0.519730007508727
1:2 - a figure eight,0.2622987916161078,0.5062296941341232
1:2 - a figure eight,0.25470228618947194,0.4926041633158451
1:2 - a figure eight,0.24709003017441006,0.4788567853700905
1:2 - a figure eight,0.23946249430682878,0.4649909607523111
1:2 - a figure eight,0.23182015026752825,0.45101011921610173
1:2 - a figure eight,0.2241634706530343,0.43691771896483933
1:2 - a figure eight,0.21649292894637379,0.4227172457962847
1:2 - a figure eight,0.2088089994877932,0.40841221224036295
1:2 - a figure eight,0.20111215744542826,0.39400615669032485
1:2 - a figure eight,0.19340287878591833,0.379502642527518
1:2 - a figure eight,0.1856816402449733,0.36490525723997186
1:2 - a figure eight,0.1779489192978932,0.3502176115350213
1:2 - a figure eight,0.17020519413003915,0.33544333844618884
1:2 - a figure eight,0.16245094360726772,0.32058609243454234
1:2 - a figure eight,0.1546866472463121,0.3056495484847512
1:2 - a figure eight,0.14691278518513384,0.29063740119607073
1:2 - a figure eight,0.13912983815322993,0.2755533638684704
1:2 - a figure eight,0.131338287441903,0.2604011675841366
1:2 - a figure eight,0.12353861487450349,0.24518456028458127
1:2 - a figure eight,0.11573130277662792,0.22990730584357372
1:2 - a figure eight,0.10791683394629716,0.21457318313613816
1:2 - a figure eight,0.10009569162409873,0.19918598510383628
1:2 - a figure eight,0.09226835946330185,0.18374951781657037
1:2 - a figure eight,0.0844353214999536,0.16826759953114295
1:2 - a figure eight,0.07659706212294028,0.1527440597467983
1:2 - a figure eight,0.06875406604403804,0.1371827382579828
1:2 - a figure eight,0.060906818267936515,0.1215874842045628
1:2 - a figure eight,0.05305580406224695,0.10596215511972708
1:2 - a figure eight,0.04520150892749404,0.09031061597581287
1:2 - a figure eight,0.037344418567091246,0.07463673822829649
1:2 - a figure eight,0.029485018857307876,0.05894439885817349
1:2 - a figure eight,0.02162379581722116,0.04323747941297892
1:2 - a figure eight,0.013761235578661631,0.027519865046673385
1:2 - a figure eight,0.00589782435615156,0.01179544355863722
1:2 - a figure eight,-0.001965951583164378,-0.0039318955679857985
1:2 - a figure eight,-0.009829605949584602,-0.01965826212836518
1:2 - a figure eight,-0.017692652460928607,-0.03537976615823896
1:2 - a figure eight,-0.0255546048726034,-0.051092518896105
1:2 - a figure eight,-0.03341497700767424,-0.06679263374512145
1:2 - a figure eight,-0.041273282786931216,-0.08247622723446513
1:2 - a figure eight,-0.049129036258943146,-0.098139419979921
1:2 - a figure eight,-0.05698175163011458,-0.11377833764346101
1:2 - a figure eight,-0.0648309432947221,-0.12938911189157062
1:2 - a figure eight,-0.07267612586494548,-0.14496788135209407
1:2 - a figure eight,-0.08051681420088554,-0.16051079256935777
1:2 - a figure eight,-0.08835252344055985,-0.1760140009573316
1:2 - a figure eight,-0.09618276902989253,-0.19147367175060015
1:2 - a figure eight,-0.1040070667526737,-0.20688598095290486
1:2 - a figure eight,-0.11182493276050488,-0.22224711628301805
1:2 - a figure eight,-0.11963588360272152,-0.23755327811772547
1:2 - a figure eight,-0.1274394362562844,-0.2528006804316718
1:2 - a figure eight,-0.13523510815565548,-0.26798555173384664
1:2 - a figure eight,-0.14302241722263467,-0.2831041360004754
1:2 - a figure eight,-0.15080088189617316,-0.29815269360408064
1:2 - a figure eight,-0.15857002116215252,-0.3131275022384917
1:2 - a figure eight,-0.16632935458312975,-0.3280248578395691
1:2 - a figure eight,-0.17407840232804886,-0.3428410755014137
1:2 - a figure eight,-0.18181668520191058,-0.35757249038784217
1:2 - a figure eight,-0.18954372467540728,-0.3722154586388926
1:2 - a figure eight,-0.19725904291451435,-0.38676635827214545
1:2 - a figure eight,-0.2049621628100386,-0.40122159007863306
1:2 - a figure eight,-0.2126526080071245,-0.41557757851311233
1:2 - a figure eight,-0.22032990293470683,-0.4298307725784882
1:2 - a figure eight,-0.22799357283492577,-0.4439776467041641
1:2 - a figure eight,-0.23564314379248066,-0.45801470161810076
1:2 - a figure eight,-0.2432781427639383,-0.47193846521237237
1:2 - a figure eight,-0.2508980976069874,-0.4857454934020045
1:2 - a figure eight,-0.25850253710963067,-0.499432370976876
1:2 - a figure eight,-0.2660909910193302,-0.5129957124464847
1:2 - a figure eight,-0.27366299007208283,-0.5264321628773558
1:2 - a figure eight,-0.28121806602144084,-0.5397383987228966
1:2 - a figure eight,-0.2887557516674695,-0.552911128645486
1:2 - a figure eight,-0.29627558088563377,-0.5659470943305952
1:2 - a figure eight,-0.30377708865562897,-0.5788430712927427
1:2 - a figure eight,-0.3112598110901327,-0.5915958696730813
1:2 - a figure eight,-0.31872328546349316,-0.6042023350284174
1:2 - a figure eight,-0.32616705024034365,-0.616659349111473
1:2 - a figure eight,-0.33359064510414277,-0.6289638306421949
1:2 - a figure eight,-0.34099361098564207,-0.6411127360699157
1:2 - a figure eight,-0.34837549009127167,-0.6531030603261885
1:2 - a figure eight,-0.35573582593145175,-0.664931837568097
1:2 - a figure eight,-0.3630741633488211,-0.6765961419118669
1:2 - a figure eight,-0.3703900485463831,-0.6880930881565926
1:2 - a figure eight,-0.37768302911557033,-0.6994198324978993
1:2 - a figure eight,-0.38495265406421675,-0.7105735732313665
1:2 - a figure eight,-0.39219847384445233,-0.7215515514455398
1:2 - a figure eight,-0.3994200403804981,-0.7323510517043536
1:2 - a figure eight,-0.4066169070963767,-0.7429694027188043
1:2 - a figure eight,-0.41378862894352975,-0.7534039780077006
1:2 - a figure eight,-0.42093476242833483,-0.7636521965473319
1:2 - a figure eight,-0.42805486563953654,-0.7737115234098928
1:2 - a figure eight,-0.4351484982755695,-0.7835794703905042
1:2 - a figure eight,-0.4422152216717882,-0.7932535966226788
1:2 - a figure eight,-0.4492545988275927,-0.8027315091820766
1:2 - a figure eight,-0.45626619443345445,-0.8120108636784031
1:2 - a figure eight,-0.4632495748978327,-0.8210893648352996
1:2 - a figure eight,-0.4702043083739892,-0.8299647670580873
1:2 - a figure eight,-0.4771299647866928,-0.8386348749892224
1:2 - a figure eight,-0.48402611585881516,-0.8470975440513242
1:2 - a figure eight,-0.49089233513781444,-0.8553506809776421
1:2 - a figure eight,-0.49772819802210844,-0.8633922443298336
1:2 - a figure eight,-0.5045332817873293,-0.8712202450029174
1:2 - a figure eight,-0.5113071656124659,-0.8788327467172861
1:2 - a figure eight,-0.5180494306058869,-0.8862278664976505
1:2 - a figure eight,-0.5247596598312443,-0.8934037751387992
1:2 - a figure eight,-0.5314374383332576,-0.9003586976580592
1:2 - a figure eight,-0.5380823531633726,-0.9070909137343407
1:2 - a figure eight,-0.5446939934052986,-0.9135987581336658
1:2 - a figure eight,-0.5512719502004195,-0.9198806211210684
1:2 - a figure eight,-0.557815816773077,-0.9259349488587671
1:2 - a figure eight,-0.5643251884557248,-0.9317602437905115
1:2 - a figure eight,-0.5707996627139543,-0.9373550650120082
1:2 - a figure eight,-0.5772388391713853,-0.9427180286273312
1:2 - a figure eight,-0.5836423196344259,-0.947847808091234
1:2 - a figure eight,-0.5900097081168966,-0.952743134537274
1:2 - a figure eight,-0.5963406108645168,-0.9574027970916705
1:2 - a figure eight,-0.6026346363792562,-0.961825643172819
1:2 - a figure eight,-0.6088913954435425,-0.9660105787763837
1:2 - a figure eight,-0.6151105011443315,-0.9699565687459045
1:2 - a figure eight,-0.6212915688970333,-0.9736626370288456
1:2 - a figure eight,-0.6274342164692945,-0.9771278669180242
1:2 - a figure eight,-0.6335380640046363,-0.9803514012783628
1:2 - a figure eight,-0.6396027340459424,-0.983332442758902
1:2 - a figure eight,-0.6456278515588023,-0.9860702539900286
1:2 - a figure eight,-0.6516130439547028,-0.9885641577658663
1:2 - a figure eight,-0.6575579411140681,-0.9908135372117844
1:2 - a figure eight,-0.663462175409148,-0.9928178359369839
1:2 - a figure eight,-0.6693253817267525,-0.9945765581721222
1:2 - a figure eight,-0.6751471974908285,-0.9960892688919428
1:2 - a figure eight,-0.6809272626848826,-0.997355593922881
1:2 - a figure eight,-0.6866652198742431,-0.9983752200356156
1:2 - a figure eight,-0.6923607142281646,-0.9991478950225486
1:2 - a figure eight,-0.6980133935417702,-0.9996734277601886
1:2 - a figure eight,-0.7036229082578306,-0.9999516882564257
1:2 - a figure eight,-0.7091889114883816,-0.9999826076826857
1:2 - a figure eight,-0.7147110590361748,-0.9997661783909552
1:2 - a figure eight,-0.7201890094159626,-0.9993024539156731
1:2 - a figure eight,-0.7256224238756154,-0.9985915489604889
1:2 - a figure eight,-0.7310109664170701,-0.9976336393698901
1:2 - a figure eight,-0.7363543038171072,-0.9964289620857071
1:2 - a figure eight,-0.7416521056479576,-0.994977815088504
1:2 - a figure eight,-0.7469040442977357,-0.9932805573238733
1:2 - a figure eight,-0.752109794990699,-0.991337608613649
1:2 - a figure eight,-0.7572690358073323,-0.9891494495520617
1:2 - a figure eight,-0.7623814477042534,-0.9867166213868642
1:2 - a figure eight,-0.767446714533945,-0.9840397258854502
1:2 - a figure eight,-0.772464523064302,-0.9811194251860063
1:2 - a figure eight,-0.7774345629980035,-0.9779564416337297
1:2 - a figure eight,-0.7823565269917014,-0.974551557602155
1:2 - a figure eight,-0.787230110675026,-0.9709056152996295
1:2 - a figure eight,-0.7920550126694078,-0.9670195165609929
1:2 - a figure eight,-0.7968309346067136,-0.9628942226245044
1:2 - a figure eight,-0.8015575811476983,-0.9585307538940777
1:2 - a figure eight,-0.8062346600002696,-0.9539301896868814
1:2 - a figure eight,-0.8108618819375613,-0.9490936679663653
1:2 - a figure eight,-0.81543896081582,-0.9440223850607838
1:2 - a figure eight,-0.8199656135920986,-0.9387175953672792
1:2 - a figure eight,-0.8244415603417603,-0.9331806110416025
1:2 - a figure eight,-0.82886652427579,-0.9274128016735488
1:2 - a figure eight,-0.8332402317579092,-0.9214155939481844
1:2 - a figure eight,-0.8375624123214982,-0.9151904712929514
1:2 - a figure eight,-0.8418327986863209,-0.908738973510739
1:2 - a figure eight,-0.8460511267750529,-0.9020626963990072
1:2 - a figure eight,-0.850217135729614,-0.8951632913550622
1:2 - a figure eight,-0.8543305679272972,-0.8880424649675785
1:2 - a figure eight,-0.8583911689967012,-0.8807019785944675
1:2 - a figure eight,-0.8623986878334593,-0.8731436479272024
1:2 - a figure eight,-0.8663528766157679,-0.8653693425417001
1:2 - a figure eight,-0.8702534908197127,-0.8573809854358764
1:2 - a figure eight,-0.8741002892343891,-0.849180552553987
1:2 - a figure eight,-0.8778930339768183,-0.8407700722978697
1:2 - a figure eight,-0.8816314905066575,-0.8321516250252166
